trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,127,1067.5056941072544,1750.494305892747,0.7071067811865489,0.7071067811865462,1069.7632675155696,1752.7518793010622,5.7834345918293515,56180,Passed
0,axon,128,1069.6280860407833,1748.3719139592183,0.7071067811865421,0.7071067811865529,1071.9546009755284,1750.6984288939634,5.805743484496883,56122,Passed
0,axon,129,1071.750477974312,1746.2495220256897,0.7071067811865448,0.7071067811865503,1074.148717803301,1748.647761854679,5.808522975443138,56058,Passed
0,axon,130,1073.8728699078408,1744.1271300921608,0.7071067811865475,0.7071067811865476,1076.3441972042021,1746.598457388522,5.787183063521186,55991,Passed
0,axon,131,1075.9952618413695,1742.004738158632,0.7071067811865501,0.7071067811865449,1078.4677153864934,1744.477191703756,5.7968049026857305,55923,Passed
0,axon,132,1078.1176537748981,1739.8823462251034,0.7071067811865488,0.7071067811865462,1080.5892493372826,1742.3539417874879,5.788972188875522,55855,Passed
0,axon,133,1080.2400457084268,1737.7599542915746,0.7071067811865515,0.7071067811865436,1082.7102712792496,1740.2301798623973,5.76985244612394,55787,Passed
0,axon,134,1082.3624376419557,1735.637562358046,0.7071067811865488,0.7071067811865462,1084.8313151647194,1738.1064398808096,5.761927389806475,55717,Passed
0,axon,135,1084.4848295754844,1733.5151704245172,0.70710678118655,0.707106781186545,1086.8852194589754,1735.9155603080083,5.7427775230336975,55649,Passed
0,axon,136,1086.607221509013,1731.3927784909883,0.7071067811865461,0.707106781186549,1088.9407844723066,1733.726341454282,5.715591839056012,55581,Passed
0,axon,137,1088.729613442542,1729.2703865574597,0.7069498802252385,0.7072636473405945,1090.9948265788785,1731.5366050683092,5.700007059587616,55515,Passed
0,axon,138,1090.8520053760706,1727.1479946239308,0.7092517805858111,0.7049552551303214,1093.0003368559164,1729.2833118807,5.729418227176352,55447,Passed
0,axon,139,1092.9743973095995,1725.0256026904021,0.7240218041590326,0.6897770850806074,1095.0816724987283,1727.0332081645333,5.751749617514089,55359,Passed
0,axon,140,1095.1010843820482,1722.9077055642183,0.7363826825682309,0.676565255399371,1097.1084774474791,1724.7520351962835,5.80178358018316,55291,Passed
0,axon,141,1097.1489740347897,1720.7247696846298,0.7543295439551129,0.656495955140983,1099.0876301143162,1722.4119896600605,5.8254041148946225,55225,Passed
0,axon,142,1098.8616747539047,1718.2603220112019,0.7712189270623198,0.636570001288817,1100.7988336383382,1719.8592677713348,5.844264913997143,55136,Passed
0,axon,143,1100.8970016668268,1716.0581482498333,0.7884526189700328,0.61509549473175,1102.797482741844,1717.5407704378263,5.878405910471476,55069,Passed
0,axon,144,1102.6419308141144,1713.6187913472725,0.8009209017866338,0.5987701638202135,1104.4819098958153,1714.9943636088008,5.901574584006468,54985,Passed
0,axon,145,1104.4715407629565,1711.2410378810553,0.8079677431642232,0.5892267186797558,1106.3126513243294,1712.5837047684188,5.936999350534093,54917,Passed
0,axon,146,1106.1401429215728,1708.7547498872493,0.8216153567370353,0.5700422840227507,1107.9064509961431,1709.9802263597371,5.915151451526739,54836,Passed
0,axon,147,1107.8330008997361,1706.2922484254636,0.8350393715354238,0.5501901925568324,1109.5963269269212,1707.4540675198778,5.975603373672315,54747,Passed
0,axon,148,1109.5258588778995,1703.8297469636777,0.8509224005304189,0.5252914127182637,1111.201234251306,1704.863989682146,5.9889625211538995,54665,Passed
0,axon,149,1111.1109115657594,1701.2823736245446,0.8662745217060887,0.4995682666492012,1112.789172226269,1702.250202815117,6.0177198525327675,54591,Passed
0,axon,150,1112.4380875952352,1698.6000123461604,0.880166979380813,0.4746641848798532,1114.0686889106814,1699.4793773557462,6.054569362921997,54503,Passed
0,axon,151,1113.8271918526116,1695.953621386897,0.8916846616049477,0.45265711555046817,1115.3652621960698,1696.7344114073628,6.02175842491178,54418,Passed
0,axon,152,1115.0960775218268,1693.2477965052074,0.9030983034018661,0.4294338766244122,1116.6077495720367,1693.9666143639731,6.012394821741532,54330,Passed
0,axon,153,1116.4484628291195,1690.5832523529627,0.9097226648395775,0.41521641715758034,1117.8588397216251,1691.2269778121401,6.1103691362644525,54243,Passed
0,axon,154,1117.7102600551855,1687.8692198344463,0.9306032431388198,0.3660295122794207,1119.160812599533,1688.4397584009705,6.261351580338453,54161,Passed
0,axon,155,1118.7004302858375,1685.0363704996792,0.9564793846107462,0.2917999088667578,1120.2547752958499,1685.5105654897297,7.308721863393711,54064,Passed
0,axon,156,1119.8934919694948,1682.3091671601558,0.9795939208135316,0.20098694063339687,1121.652911598782,1682.6701538517505,7.494731399682186,53983,Passed
0,axon,157,1120.0000000000005,1679.3278876640834,0.9933316075005962,0.11529231344838857,1121.9574161825965,1679.555077696464,7.532269816970134,53891,Passed
